lnwage,educ
5.9883351,12
5.4688511,9
5.3548608,12
2.064913,8
5.808085,12
4.9031358,5
6.8672519,19
5.5218768,10
6.0935259,15
5.308363,11
5.8702202,12
5.615344,12
5.1172452,6
5.7354202,8
5.0632281,5
6.8026729,5
4.749104,8
5.657537,10
5.9524941,12
5.6444478,7
4.2711949,12
5.2764449,11
4.9346738,12
5.790019,12
4.9031358,16
4.9983811,7
5.3055029,12
5.1569118,4
5.940434,8
5.061255,4
5.678793,4
5.6648951,12
5.6648951,12
5.9524941,11
5.729413,12
5.9524941,16
6.0645118,12
5.790019,12
5.952744,12
5.4418349,10
5.1816759,12
4.781867,7
6.0922232,0
4.8970098,8
7.2740002,16
5.7212572,17
5.2595968,3
4.967351,10
5.5110221,14
5.2595968,12
5.5218449,10
6.1023679,12
5.3488922,2
6.1095252,12
6.0012722,12
5.9524941,12
6.1347742,13
5.9936261,10
5.8138428,2
6.1542211,13
5.6925011,11
5.5959258,15
5.5939841,16
6.1471939,6
5.9917421,5
5.7098541,12
5.8359909,12
5.2994528,16
5.2083302,8
5.6976738,16
6.3578758,12
5.5566049,12
5.9012141,12
5.4418349,12
6.0225391,15
5.6044579,8
6.032537,20
5.8249779,12
6.0729122,12
4.7499361,11
4.6107101,12
4.9031358,8
6.009059,18
5.2038622,12
6.0702491,12
5.2115169,12
6.1923618,12
5.6702261,8
6.328115,19
6.3602061,16
6.7941341,20
5.4418349,12
5.9524941,10
6.1703749,8
4.9707479,8
5.9012141,19
5.2987981,9
6.249814,6
5.7929549,13
5.2987981,4
4.9312868,16
5.89329,11
4.3832278,6
5.4778299,12
5.8745532,12
5.1655002,12
5.4418349,4
5.8532519,8
5.4418349,12
5.9673791,12
5.9658999,11
5.7449379,14
5.7079401,19
5.6648951,10
5.0365782,3
4.0584521,8
5.5218449,13
6.0012722,12
6.1755872,15
6.8686352,16
5.6648951,6
6.9317908,16
6.2147999,18
6.0922232,12
6.60496,17
6.3578758,11
4.9031358,9
6.4531708,16
6.006495,14
6.7632852,20
6.094101,15
6.0922232,12
5.6648951,12
6.0220032,8
6.0107489,13
6.4830189,12
5.8582082,6
6.2258902,16
5.7041159,16
5.6648951,12
6.0007958,16
6.4224038,16
4.675828,13
6.159461,8
5.6843128,14
6.5599689,12
6.3578758,16
6.3020201,17
6.512002,14
5.9636512,7
5.790019,5
5.9012141,12
6.3802848,12
6.1347742,12
5.9917769,12
6.0922232,11
5.8471608,15
6.4372902,12
5.4418349,13
5.8604298,12
5.943532,8
5.9012141,14
5.9524941,14
6.8686352,13
5.6976738,16
5.790019,12
5.582478,7
6.3757129,16
6.2573361,12
6.1221981,16
6.0922232,11
5.9524941,10
5.940434,9
5.6648951,16
5.790019,11
6.833425,16
5.9012141,12
5.97718,12
6.1755872,12
6.4682059,11
6.2540212,12
6.2525339,14
7.2740002,15
3.985893,9
6.047781,18
5.116621,13
5.930254,14
7.2740002,13
5.9918122,10
5.012301,4
5.7650099,12
5.8449368,13
4.9031358,9
5.9048901,10
6.1755872,12
5.940434,16
6.306591,14
6.0922232,12
5.4418349,16
5.9524941,17
5.2595968,12
5.073369,12
5.0365782,4
5.5959258,7
5.8471608,12
6.1815681,12
6.1707768,13
5.8471608,14
6.0922232,10
5.8471608,12
6.047781,15
5.7698221,12
4.6093278,14
6.486249,18
5.390563,12
5.9524941,14
5.039073,16
5.2083302,12
5.489017,6
5.0365782,7
5.4810562,12
5.4131041,9
7.0509391,16
5.8189979,11
6.0523829,12
5.7540979,14
5.5595722,12
5.4616289,9
6.6455159,16
5.4418349,9
5.8471608,10
5.8874388,12
5.0240068,0
5.9012141,11
4.9031358,4
5.9524941,11
5.9801512,6
6.6943002,16
5.4418349,11
5.5484018,10
6.2650452,0
5.7488308,13
6.4066582,14
6.848434,15
7.0509391,14
6.2988729,12
6.512002,15
6.4323521,11
6.1755872,16
4.9853172,3
5.9524941,7
6.3578758,16
6.0870018,17
5.5778408,11
3.260313,11
5.3548608,18
4.7883248,7
6.1755872,12
6.2338452,12
5.913763,12
5.0112758,7
5.4418349,7
5.8829741,12
5.1531801,5
5.5959258,7
5.3548608,4
5.0085502,11
6.2459311,7
5.8189979,11
3.1429911,12
5.790019,16
6.512002,20
7.2050781,14
4.9423561,16
6.512002,12
5.6648951,12
6.214921,17
6.0606952,12
5.8471608,15
6.1347742,13
5.5218449,16
5.2595968,12
6.5401688,12
5.8863821,8
5.6648951,12
5.940434,16
5.9524941,14
6.1347742,12
6.3376122,7
5.5864158,12
5.790019,12
4.7656202,8
6.1755872,15
5.6655612,12
4.8691359,12
5.6516118,8
5.7601752,17
6.4531708,14
5.2595968,16
6.2289281,14
5.8653731,12
6.047781,12
5.060483,8
5.6976738,16
6.4224038,20
4.9780588,8
5.6648951,12
5.724402,14
4.174387,12
6.0834908,12
6.8686352,14
5.8471608,12
6.6455159,16
7.2740002,18
5.4418349,12
5.2083302,12
5.9368758,12
5.6648951,12
6.0164008,18
6.130599,12
6.2358699,12
5.8620458,12
6.167109,16
6.1147881,11
5.5218449,12
5.6759691,11
5.7528782,13
5.9606371,13
6.2888951,12
6.0518632,16
6.0012722,8
6.0922232,11
5.6648951,12
6.1103148,16
5.9984121,12
5.4794359,14
5.8927588,14
5.9917049,7
5.2595968,16
6.6943002,17
6.551259,12
6.9737048,16
6.2147999,14
6.3635249,17
5.6648951,12
5.2790151,12
6.5868349,19
6.3906598,16
5.9524941,12
6.1859322,16
5.8582082,15
5.496932,18
6.4126711,12
5.4882221,12
6.2147999,14
5.390563,12
6.1914582,16
5.6351471,12
6.1783829,19
6.13976,12
6.0724678,14
5.9220419,14
6.1992989,12
6.1347742,17
5.9142818,12
6.3250208,13
5.9012141,8
6.047781,12
5.8471608,12
6.304132,16
5.9524941,12
6.5088549,14
5.9524941,15
6.1755872,12
5.807507,16
5.3365211,13
6.817347,20
5.5340729,6
6.2654109,12
5.9791288,13
6.0922232,12
6.0468721,13
6.6653161,12
5.9297428,12
6.0640092,6
6.3977308,16
6.5219512,13
5.814991,17
4.749104,12
6.2563262,12
5.9514942,14
6.2888951,17
5.6273208,12
6.0922232,16
5.3484802,16
5.729413,12
5.6648951,15
4.9306488,12
5.5959258,12
6.4224038,12
5.5980659,11
4.461699,12
5.729413,12
5.162035,12
6.512002,12
4.749104,12
5.5959258,8
5.9919639,8
5.9835,12
6.003593,8
5.2595968,12
5.790019,8
6.1755872,10
5.5621228,12
5.6648951,7
5.2595968,12
5.2595968,13
5.5218449,12
6.1923618,10
5.5959258,8
6.3239799,20
6.1490021,12
6.1755872,12
6.8810692,12
6.2888951,14
5.5203061,9
6.1348429,12
5.9012141,7
5.8471608,9
5.1179938,13
5.4216409,8
4.9031358,7
5.9022651,11
5.3992929,12
5.6310048,12
2.3523469,12
5.4826398,12
5.787497,12
6.2147999,9
6.047781,12
6.5920448,13
6.3239799,14
5.3683991,8
6.024332,9
5.729413,12
6.1880889,12
6.0500278,8
6.526185,12
6.6202011,15
5.6648951,12
5.8954091,12
5.9524941,12
4.2849121,12
6.2085481,12
5.9524941,12
6.3578758,12
5.9524941,12
6.0922232,8
5.7269101,12
5.5218449,8
5.8863869,12
5.0080681,9
6.4040222,12
6.827817,10
6.3906598,16
6.512002,16
6.2525339,15
6.9078512,16
5.378212,11
6.7178278,12
6.4926772,12
6.2525339,16
6.0012722,12
5.2595968,8
5.790019,12
6.269424,12
5.9434552,12
5.9524941,12
4.6061311,14
5.6648951,12
6.0523152,20
6.047781,12
5.2764449,9
6.0012722,11
6.1755872,11
5.8471608,12
5.729413,8
6.1610861,12
6.8686352,16
6.214808,10
5.7601752,8
7.2332468,12
5.4216409,15
5.6648951,8
7.045927,13
5.8224201,13
5.9524941,13
6.3444548,11
6.4531708,14
6.098722,19
5.76298,12
5.5959258,12
5.440167,12
6.1755872,19
6.6325288,9
6.0012722,12
5.2595968,8
6.5401688,12
6.2888951,13
6.164731,12
5.9424462,12
5.7835169,14
5.729413,12
5.4826398,12
6.3867822,12
5.5218449,12
6.2147999,12
2.634928,7
6.5024691,12
6.1886978,8
6.3433981,12
6.3970962,8
6.483521,12
5.7449379,10
5.8863821,10
6.4990349,12
5.6553488,12
6.321909,12
6.1755872,12
6.2708788,11
5.4376612,14
6.3239799,12
6.0514102,11
6.1145749,12
5.2665691,8
6.4326949,11
3.7472391,12
6.5401688,12
6.1755872,12
6.3384552,12
3.970685,6
6.6455159,14
6.1755872,18
6.2888951,12
5.2595968,11
5.9524941,7
6.0922232,7
4.0895252,10
6.1060371,8
6.0755668,12
6.4711862,13
6.4708891,12
6.0878668,16
5.9012141,16
6.0741959,12
5.5959258,12
6.182363,8
6.231957,14
5.9524941,12
6.3018279,20
5.5218449,10
3.8340609,8
6.047781,12
6.0012722,10
6.0220032,16
6.4830189,15
6.3834028,12
6.0724678,12
5.8471608,7
6.4031601,12
5.6261668,8
6.0012722,12
6.8686352,16
3.1624091,9
5.6467371,12
5.6514769,8
4.7419629,7
5.790019,12
6.0922232,14
6.458972,19
5.9373841,10
6.017797,7
6.2148161,12
5.8964672,8
5.8471608,8
6.047781,8
6.0366769,10
5.9409299,8
5.4858341,12
6.0102768,8
6.3874302,13
6.2540212,16
6.6702061,20
5.9579768,12
5.9271822,10
5.8864059,12
6.3578758,12
6.047781,10
6.6943002,12
5.8155651,12
6.3502312,12
6.144309,12
5.7627721,8
5.8745532,12
6.4224038,10
6.003593,12
5.9524941,17
6.3578758,14
6.3972168,5
6.0012722,11
5.9979539,8
5.4418349,14
6.512002,16
5.8189979,10
6.5942292,15
6.0702491,12
7.2740002,16
4.6065578,7
6.0012722,17
6.4830189,11
6.4812531,12
6.8686352,17
5.729413,12
5.012301,12
6.3239799,17
6.3578758,12
6.0012722,13
6.032671,19
6.0012722,10
6.047781,12
5.8696771,13
6.4224038,12
6.018784,10
6.4830189,9
6.4224038,15
6.1347742,12
7.2740002,18
6.3410711,16
6.03262,12
6.1463699,12
6.9639359,16
6.227634,8
6.2548089,12
6.959681,20
5.5959258,12
5.5959258,11
6.4255228,12
6.2147999,12
5.9788861,12
6.1504798,12
5.4826398,12
5.884233,10
6.0012722,12
6.1021709,7
5.9524941,13
5.8471608,12
6.3958068,7
6.3239799,12
6.1907539,12
6.3772941,7
5.6648951,11
5.4468198,9
6.3444548,12
5.927259,12
4.9173102,20
5.8471608,12
6.6237841,12
6.5401688,16
6.580986,12
5.9001608,12
5.9524941,12
6.047781,12
6.2913909,11
6.0922232,13
5.5873208,8
6.512002,18
5.729413,10
6.2888951,13
6.1755872,11
6.0102768,12
6.3132339,11
5.9524941,11
6.2813678,7
6.3578758,12
5.9271822,12
6.032537,10
6.1890931,8
6.1755872,16
6.4976158,12
6.047781,9
6.2888951,12
6.3578758,12
6.1755872,11
7.3633528,12
6.361867,12
5.8471608,17
5.9277592,6
6.2148581,11
6.0381918,12
5.9524941,12
6.4224038,16
4.4796071,12
6.2243681,12
6.1347742,9
5.9524941,12
6.040493,9
6.6702061,13
6.1767859,10
6.4224038,11
6.7360611,12
6.4224038,14
6.4830189,16
6.2147999,12
6.2571592,12
4.3440552,20
6.036355,14
6.4172988,5
5.9012141,8
7.1309762,18
6.7632852,12
6.0922232,13
6.0175109,11
5.5000801,2
6.2525339,9
5.788836,7
5.0365782,12
6.0878668,18
6.5648508,10
5.9524941,16
6.2888951,12
6.2977819,12
6.3111649,12
6.3137288,12
5.9524941,10
5.6648951,11
6.8108001,16
6.1950049,12
6.6046991,18
6.512002,16
7.2332468,13
7.2740002,16
6.5942292,18
6.1278238,13
6.9639359,20
6.7408152,14
6.437952,19
6.192245,16
6.512002,16
7.2740002,18
6.8884349,16
7.103611,12
6.5128589,16
6.4771652,18
6.0702491,9
6.1051788,16
6.384562,17
6.2525339,12
6.1755872,13
6.2888951,17
6.0572228,12
6.4771652,14
6.2853169,12
6.0922232,12
5.991715,20
6.081315,11
6.3578758,15
5.0365782,10
5.136364,12
6.599216,12
6.0922232,14
6.1347742,10
6.047781,12
6.4531708,14
5.9116821,12
6.058629,9
5.9012141,16
6.567565,8
6.2888951,18
6.3002558,9
6.2220802,12
6.0750961,12
6.2888951,12
6.4531708,12
5.9012141,12
5.5959258,8
5.6648951,10
5.8691339,12
3.0056829,13
5.6406112,12
5.2585969,8
5.4334698,7
6.433898,13
5.7686329,14
5.807507,12
3.3357699,12
5.8691339,12
4.9346738,9
6.0702491,12
5.6648951,13
5.9439602,12
6.2277899,12
6.1755872,14
5.7952981,10
5.8224201,12
5.6648951,12
6.2525339,15
5.9931459,15
6.3578758,18
5.7041988,9
6.580986,16
6.6387439,12
5.401897,4
6.1095252,19
5.5525122,7
6.0922232,16
6.1683631,12
5.9917049,12
7.31322,16
5.0365782,0
5.9524941,12
5.6748419,16
5.9012141,12
6.2474618,11
6.3578758,12
6.2147999,16
6.1347742,18
6.0335932,12
6.337676,16
6.0702491,8
5.7041988,14
6.4224038,12
5.9524941,12
5.8996339,20
5.5218449,12
5.6648951,10
7.2740002,12
5.6648951,13
5.729413,11
4.8608551,12
6.018734,12
6.0464172,12
5.8471608,10
4.680171,7
5.8554578,12
5.5959258,12
6.1755872,12
5.729413,20
5.0365782,12
6.0922232,12
6.152945,8
5.4731712,18
5.2862248,6
4.749104,19
6.104321,12
5.3602991,16
6.3578758,16
5.9524941,12
6.047781,11
5.537107,12
5.4418349,12
5.2648082,12
5.2990308,13
6.0922232,13
5.9012141,16
6.047781,12
6.368154,17
5.729413,15
6.0922232,12
5.7449379,12
6.0554771,12
5.9524941,10
5.635819,12
6.4531708,13
5.9524941,11
5.787497,12
6.2636361,14
5.9524941,8
5.1902819,10
6.047781,12
5.6018882,10
6.047781,12
6.3578758,12
6.3326688,8
5.9012141,12
5.790019,9
6.047781,13
5.7595692,14
4.0073328,3
6.6902452,12
7.6298542,16
5.909584,17
6.0012722,17
5.6648951,12
5.0365782,8
5.790019,10
5.6814189,12
5.339293,16
5.8103919,12
5.8863821,15
5.6648951,12
5.650125,8
5.0347862,7
5.0216851,3
5.6088891,12
5.0112758,14
5.9570732,8
4.6064191,1
4.9161582,7
6.4299111,8
5.790019,15
6.1347742,8
5.3905239,12
5.2344451,12
5.2993579,5
4.8299789,8
4.3440552,0
5.7405071,8
5.729413,16
4.9031358,12
-0.73236799,12
5.0365782,10
5.0365782,7
4.9853172,4
5.5959258,14
6.2525339,10
5.8471608,17
5.0290542,7
3.913944,0
5.2595968,0
4.9114289,7
5.1591802,3
5.116621,12
5.2595968,8
5.5218449,12
6.1069722,10
6.6202011,16
5.2988172,8
6.1553888,12
5.2036319,2
6.3488359,12
3.5470719,11
4.0319819,13
6.1488771,8
4.7961349,0
5.729413,12
6.1488771,7
5.9524941,12
6.0432258,0
4.7749128,11
6.0229349,13
5.6886039,8
5.9524941,12
5.4418349,8
6.544189,14
5.8471608,16
5.4992151,8
6.0922232,3
6.266151,8
5.8471608,12
6.2016401,12
6.1953859,14
6.0012722,11
5.729413,12
5.058764,8
4.0567889,12
5.8404741,14
5.2988172,12
5.7673011,13
5.7160401,7
6.3083129,12
5.5959258,9
5.299983,14
5.8269639,12
5.4418349,14
5.0502262,12
5.5241499,12
6.4224038,6
5.6261668,16
7.1313992,16
5.2595968,12
5.2019968,9
6.1755872,19
5.0365782,16
6.1347742,14
5.7041159,11
5.991715,16
6.4833131,20
5.8161378,16
5.729413,17
5.5764589,20
5.9524941,12
5.669549,14
5.5023041,17
5.1158028,12
6.217936,12
6.1065869,12
5.6957369,18
6.1347742,16
5.8745532,15
5.7601752,12
6.1719818,14
5.6688862,14
5.9524941,14
5.8320522,10
5.7656131,16
3.1822121,5
5.5959258,11
5.6648951,12
6.3239799,10
4.962678,12
5.729413,12
4.9310341,3
5.6648951,16
6.1977162,20
7.737216,6
5.5218449,8
6.3580418,14
5.9584742,15
6.6943002,19
5.6115131,13
5.6807628,12
5.2135758,16
5.5595722,11
2.7788191,19
4.9031358,11
5.8558478,9
7.0256491,5
5.3548608,17
6.1894879,6
2.0526431,12
6.512002,12
5.8305092,10
5.4418349,12
5.8471608,12
6.0012722,12
6.047781,12
5.9012141,12
5.6273208,5
6.0012722,12
6.414537,17
5.7041988,10
6.2525339,14
6.1755872,8
5.3548608,9
6.0012722,13
6.056829,12
6.2525339,12
6.0012722,8
5.4575381,8
6.0012722,12
5.6715369,12
4.238833,7
5.729413,16
5.3548608,12
5.416656,12
6.9639359,18
3.429635,8
5.6054339,8
5.8863821,19
5.3548608,12
5.729413,12
5.6446991,15
5.357584,12
1.092181,12
4.6061702,12
4.9031358,12
6.3055382,8
5.3940821,8
6.275527,11
5.3182158,12
6.3578758,17
5.5218449,8
6.989069,13
6.163517,8
5.87779,12
5.6268601,7
5.4851222,12
5.3896861,6
5.1542921,14
6.3458118,12
6.0657959,18
5.6648951,14
6.3891611,12
5.181901,11
7.2740002,16
6.047781,12
5.0697498,10
5.9158392,12
6.3214049,18
5.4595861,20
6.957552,19
6.1751871,18
6.4555922,12
5.8471608,12
5.729413,15
5.9524941,12
5.9737611,12
6.1347742,12
5.9322958,12
6.1755872,13
6.5476398,14
6.6155758,17
6.2762408,17
6.1095252,11
6.0012722,11
5.8471608,9
6.5401688,18
6.2525339,14
6.214808,14
6.5566959,12
6.5401688,16
6.6554651,16
7.2740002,18
5.7008939,12
5.927259,16
5.9206319,12
6.3578758,16
6.2090158,12
7.2192621,15
5.6648951,12
5.7041159,7
7.2740002,18
6.5942292,15
6.1950049,13
5.7041988,12
6.3578758,16
5.1363859,16
6.2128758,13
3.5470719,12
6.0012722,18
5.5236011,11
5.4418349,10
3.624341,12
6.0671339,12
6.1347742,14
5.9012141,12
7.0837269,17
6.0922232,12
6.4224038,16
6.3239799,14
5.3548608,20
5.8095598,12
6.047781,17
5.991715,12
6.3167129,13
5.723145,8
6.130517,8
6.6455159,16
6.0912571,8
6.169168,12
6.3632011,12
6.0012722,12
5.9012141,14
6.1735859,16
6.1347742,14
6.0012722,16
6.357326,18
6.4224038,20
8.8221006,11
6.57939,12
6.429193,18
5.5017018,12
6.6150608,12
5.9524941,12
5.8471608,8
5.8745532,15
5.9012141,12
6.9819531,18
5.470572,12
5.8745532,14
6.3578758,12
5.999681,10
6.1755872,13
6.512002,16
5.9649129,9
5.8471608,12
6.064013,8
5.8471608,12
6.5024571,13
5.9835,9
5.7547069,12
5.2988172,12
6.3531518,12
6.3578758,9
5.790019,7
6.2147999,4
6.461781,12
1.105533,4
6.5575161,20
6.2525339,12
6.4741578,12
5.5218611,12
6.882566,10
6.4830189,9
5.91747,6
6.4543819,12
6.5024819,13
5.2987981,8
6.2413621,12
6.4224038,16
5.7728181,12
5.9524941,12
6.3963861,4
6.1755872,12
6.3578758,12
5.8418179,12
6.1755872,12
6.4119821,9
6.1914582,12
6.0613222,20
5.9524941,12
5.790019,12
5.801712,12
5.6079912,12
5.6425428,15
5.293807,8
5.6180692,9
6.512002,16
6.0340538,12
3.010052,19
5.5959258,12
6.1116409,8
6.5942292,16
6.3632011,20
6.2580729,16
5.5959258,8
5.729413,12
6.150403,15
5.9524941,12
5.9524941,13
6.0012722,12
6.1755872,12
4.6061702,8
6.1715798,16
6.4830189,14
5.7041159,4
5.3620062,12
5.9271822,12
5.958971,12
5.5669489,9
6.274508,16
7.2056651,12
6.1347742,12
5.82583,12
6.0012722,20
5.5218449,17
7.2740002,16
5.8189979,12
6.328115,10
5.5218449,0
5.8471608,12
5.551393,10
6.3239799,12
5.1306949,9
5.4418349,12
5.9012141,11
5.7041159,12
6.4286332,17
6.2338452,12
4.6064191,7
5.729413,12
5.790019,12
5.9494901,9
6.0331321,15
6.1755872,12
6.0012722,12
6.3964491,16
6.1941972,12
6.3839068,12
6.0922232,12
6.2147999,5
6.2888951,10
5.1169949,12
5.854907,12
5.6667728,10
6.0523829,17
6.3329468,6
6.512002,18
6.2525339,12
5.407948,10
5.9524941,12
6.2795019,12
5.2277479,12
5.6608882,12
4.5749092,12
5.849442,8
6.4804778,20
5.7601752,9
5.7776518,9
6.1103148,12
5.8582902,12
4.4616771,18
6.3580418,12
5.73035,12
6.5401688,17
6.1755872,16
5.9251299,12
5.7781882,12
5.9524941,10
6.0922232,14
6.6455159,19
5.8745532,11
5.9364638,12
6.2888951,11
6.3170609,12
5.8571091,12
6.047781,15
5.8471608,9
6.2147999,12
6.2148161,17
5.9012141,14
5.9524941,12
7.0674672,16
5.6648951,12
5.2790151,16
6.0746832,14
5.2344451,8
5.2162938,8
5.1065278,12
6.3447928,12
5.9524941,12
5.8471608,7
3.8748,12
6.2147999,12
6.2409878,12
4.9031358,8
6.2888951,15
6.4568,15
5.5218449,17
5.8471608,12
6.3578758,13
6.3464789,16
5.8471608,16
5.936368,15
6.6649342,16
4.3340168,12
5.9524941,12
6.3578758,10
6.1739941,12
6.7255592,12
6.1095252,19
6.6202011,12
5.9524941,12
5.6648951,12
6.1347742,10
5.5663471,12
5.9524941,7
6.047781,12
4.6579208,12
5.5067701,12
6.1347742,12
6.1755872,13
5.6786551,8
5.6561942,12
5.9524941,12
6.1675568,16
5.5218768,7
6.6455159,16
5.5063472,6
6.0012722,12
5.994844,12
5.2988172,12
5.7015362,12
5.156178,8
5.5218449,12
3.5957301,4
7.2740002,18
5.2595968,12
6.1347742,7
6.4311142,16
6.1251459,12
5.8571091,12
5.440167,12
5.6648951,12
5.3548608,8
4.8193851,8
5.5218449,12
5.8471608,8
7.4186521,14
5.6820741,12
5.8460498,12
5.729413,8
6.1226192,16
6.4637189,9
5.0971661,20
6.3483181,18
6.6062598,14
5.9012141,12
5.4632611,7
5.5218449,12
5.729413,12
6.432662,16
5.4995561,12
4.3750582,8
5.8734708,9
4.6355848,9
5.729413,14
5.6925011,13
5.2595968,12
6.0368152,12
5.5218449,8
6.0922232,12
6.3906598,8
6.145853,20
6.512002,16
6.5942292,12
5.6030412,7
6.3083439,14
6.3218789,12
5.9220419,12
4.9340591,7
6.285439,12
6.7794051,9
6.047781,12
5.8853021,10
5.2595968,12
5.807507,18
5.9012141,19
6.2888951,16
5.7722201,14
6.0368152,12
5.673995,12
3.404664,11
6.2888951,12
6.2148581,18
5.9524941,16
5.8471608,16
6.3578758,16
6.512002,16
6.047781,13
5.5887599,13
5.6582079,14
6.056829,12
6.374402,16
5.9796162,16
6.1347742,19
5.6709361,13
5.5218449,14
6.047781,12
5.508687,8
6.3906598,16
5.9012141,14
5.5959258,12
5.8403692,8
5.5959258,18
6.1272469,12
5.4317889,10
5.1542921,12
5.729413,12
4.4143119,12
6.1952109,18
5.3548608,13
4.8293128,13
5.729413,12
6.4967461,12
5.9012141,14
5.9647822,12
5.4520221,10
6.0012722,16
6.3239799,18
6.1755872,14
6.7802501,20
6.5025401,12
5.4418349,19
6.1755872,12
6.2148581,15
5.6648951,6
6.9053488,19
6.5512228,11
3.8340609,14
4.857595,12
6.4707031,12
5.9969778,12
5.6240869,19
5.8471608,12
6.1755872,10
6.0878668,12
5.9524941,14
6.1755872,13
5.9012141,15
5.9524941,12
6.3721051,11
6.0238671,12
6.047781,14
6.2342219,12
6.1755872,16
5.988596,17
6.047781,12
6.391305,20
5.9148021,14
6.1930308,12
6.0595269,12
6.4586101,14
5.8471608,12
6.000319,12
6.3906598,16
6.0377331,12
6.1200862,18
6.047781,20
6.0613222,18
5.3150039,20
6.0922232,14
5.9524941,17
5.729413,16
6.2895422,10
5.8471608,16
6.3142791,12
6.7632852,16
6.060564,12
5.8488259,12
5.9524941,14
5.9524941,14
5.8863821,13
6.4283738,8
5.7777171,10
6.159461,11
6.2358699,12
5.5521388,8
3.7635231,12
5.8189979,17
6.2216978,12
6.0012722,9
6.013104,12
6.2147999,12
6.1755872,8
6.6007862,16
3.490077,8
6.523365,13
5.9012141,12
6.1137252,16
7.2470388,16
6.047781,15
6.827817,16
6.4830189,18
5.9524941,10
6.180953,11
6.6449318,16
6.4224038,16
7.2192621,19
5.729413,12
6.6702061,12
5.9524941,12
6.2888951,10
5.1542921,12
5.729413,12
6.1347742,14
6.2888951,20
4.749104,11
5.0365782,12
5.5156751,20
6.047781,8
6.1347742,12
5.2595968,10
6.3239799,14
5.913763,12
6.3578758,16
6.047781,12
5.9524941,12
5.3114662,14
6.047781,12
6.047781,10
5.8471608,10
5.8443799,12
5.8189979,11
6.4224038,16
5.4418349,12
5.8798008,12
6.3239799,11
5.9524941,12
6.032537,12
3.9516129,19
5.7041988,12
6.8259401,19
6.512002,16
6.1755872,16
6.9819531,16
5.5610509,12
5.2987981,14
7.6754408,18
6.4977169,12
6.0922232,12
6.5457091,12
6.8654299,16
6.3938799,16
5.9524941,12
6.139081,18
6.0777011,10
6.047781,8
6.806766,19
6.827817,16
5.1883159,12
6.5536871,17
6.4224038,16
6.1347742,12
5.7077222,13
5.6648951,12
6.2150631,14
5.6648951,12
5.8471608,12
5.729413,6
6.200058,10
5.8471608,14
7.1309762,15
6.2525339,11
5.790019,13
5.8471608,14
6.5401688,16
5.9524941,18
5.729413,12
6.4380021,20
6.5942292,16
5.9235868,19
5.6351471,6
6.1755872,12
5.9524941,12
6.0206032,16
6.3578758,20
6.3578758,12
6.5661912,18
6.848434,16
6.2995501,15
6.4531708,12
6.3018279,20
6.4741578,16
6.487421,19
6.2888951,16
5.7405958,12
6.0750961,12
6.0012722,12
5.7104912,13
5.7041159,7
6.0012722,12
5.3213458,9
6.512002,8
6.5679221,12
6.2917471,13
6.0012722,10
7.2740002,16
4.792819,15
6.024797,13
5.6157222,12
5.9524941,12
6.5942292,12
6.8022881,16
7.2740002,17
5.9373841,12
5.8184271,8
5.8471608,12
7.2011709,11
6.4804459,12
5.8415918,13
4.1510401,12
5.7118888,10
5.8246951,10
6.1347742,12
6.1347742,12
6.7632852,13
5.117661,12
7.0509391,16
6.273066,17
5.8471608,9
6.5915952,13
4.9649401,10
6.7866631,16
6.0922232,13
5.4746108,12
5.6648951,12
6.5222402,7
7.260644,12
6.2842422,14
6.1755872,7
5.0005851,11
6.0012722,9
5.2595968,0
6.0308242,16
6.2525339,11
4.5475922,8
5.723145,12
6.2935262,12
6.1347742,10
6.0922232,17
6.2888951,12
5.4418349,12
6.242485,12
5.9524941,10
6.353868,13
6.3205261,12
7.2740002,12
5.4422512,10
5.6763258,7
5.9246159,8
6.3191409,12
6.4656782,11
4.8844032,11
5.2988172,14
6.1347742,12
7.1309762,12
6.3132339,12
6.3103728,9
5.9524941,9
6.6455159,18
6.1278238,9
5.7601752,10
6.5942292,18
6.3239799,12
6.1755872,16
6.57939,16
5.4960122,11
5.8471608,10
5.8471608,12
5.7722201,12
5.6310048,9
5.4324741,11
5.3548608,11
5.5959258,7
5.8653231,12
3.7008269,6
6.806766,16
6.2525339,16
6.2068281,9
5.9524941,11
5.2083302,7
6.1259871,12
6.2148581,16
5.6648951,12
5.5720811,12
6.3578758,14
5.849442,12
4.9776912,10
6.1755872,14
6.0012722,12
5.9090748,14
5.6247811,11
6.0922232,12
6.2147999,10
6.3578758,14
5.7601752,11
6.1755872,12
5.9358602,12
5.9644189,8
6.1353478,16
6.806766,16
6.1755872,19
6.0201359,14
6.848434,12
5.5901971,7
6.8686352,11
5.7451038,12
5.4418349,12
5.9454708,12
6.0012722,12
5.7929549,13
6.0869932,12
5.7275372,12
6.8686352,16
6.4428158,13
5.6646948,9
6.3809371,12
6.827817,15
7.2508612,20
6.047781,16
6.37604,12
5.7976351,12
4.607944,15
6.0900469,12
5.9524941,15
5.9524941,12
6.3426409,13
6.3578758,12
6.6943002,10
6.3578758,17
6.6455159,12
5.8094549,12
6.3578758,17
6.4224038,12
7.0855532,17
5.8471608,12
6.7003078,11
6.512002,12
6.2147999,12
5.5218449,8
5.5218449,12
5.7418308,12
5.790019,12
5.6635609,13
5.9524941,12
4.9031358,17
4.392786,7
6.6943002,12
6.2525339,9
6.1347742,16
